Numero de Poblacion;Minimo;Promedio;Maximo;Cromosoma del maximo
Inicial;0,00133337837092086;0,358139804144081;0,950157812199535;111110011000100111100101100011
1;0,0260467745422746;0,413980933139114;0,918272063651392;111101010101000011011101000110
2;0,00948663526211253;0,382798075588787;0,91339303863667;111101001010100111001101011101
3;0,0378093691477109;0,420754025171303;0,91339303685651;111101001010100111001101011100
4;0,151237468622785;0,431445917694867;0,91339303863667;111101001010100111001101011101
5;0,0528746171540906;0,521753828223839;0,920874828543669;111101011010100111001101011101
6;0,0546096825722554;0,4420765959655;0,913904217140075;111101001011101101010011100110
7;0,0234596095684783;0,537781238231494;0,95646774370624;111110100101110110101001110011
8;0,0274586745775621;0,444853338669003;0,877009367122769;111011111011110110101001110011
9;0,203927374406324;0,565086520921429;0,877009367122769;111011111011110110101001110011
10;0,205097491445697;0,653581108117285;0,956251607861812;111110100101011001101011110100
11;0,109999126561939;0,550659695558441;0,877009367122769;111011111011110110101001110011
12;0,113634067618865;0,61230808400652;0,87463286565668;111011110110101001110011110011
13;0,17291429050089;0,665113555369895;0,913393195290734;111101001010100111001110110101
14;0,172878210294531;0,663732418093755;0,908373906685333;111100111111110101111010010101
15;0,0940003779690943;0,519819955891316;0,875086734551689;111011110111101001011010010101
16;0,205287390418483;0,686620648219849;0,875086128185684;111011110111101001010100111001
17;0,106696563729662;0,517756339380425;0,936333921997055;111101111011011101111011110100
18;0,0604940763937719;0,503276570942729;0,967905225965373;111110111101101110111101111010
19;0,189625747201066;0,681634192792634;0,967905225965373;111110111101101110111101111010
20;0,0336598735232859;0,596471304135391;0,974102723306466;111111001010100111010100111000
21;0,107175024005192;0,694540304481505;0,974102723306466;111111001010100111010100111000
22;0,0958142373398166;0,538666172938138;0,974117790630702;111111001010101001010100111100
23;0,20440973723337;0,719449671823126;0,974117790630702;111111001010101001010100111100
24;0,380568115417183;0,761229990912945;0,974506439537724;111111001011011100111011110111
25;0,104245185208184;0,674341727188709;0,974117790630702;111111001010101001010100111100
26;0,172522866889883;0,722454932986287;0,974117790630702;111111001010101001010100111100
27;0,416991478166547;0,787265216007109;0,974117790630702;111111001010101001010100111100
28;0,0524323007612455;0,649197570560966;0,974117904610417;111111001010101001010101111010
29;0,382526206169867;0,786395630479366;0,974117790630702;111111001010101001010100111100
30;0,0746008322014205;0,809454907688807;0,996827088976452;111111111001011111110010100010
31;0,109748770194943;0,724208811239935;0,974117742832759;111111001010101001010100100010
32;0,0212402813538288;0,670304773270244;0,973876845068326;111111001010001001010100111100
33;0,298330039126494;0,788658484124803;0,973876845068326;111111001010001001010100111100
34;0,100523334616454;0,878911991825505;0,973876845068326;111111001010001001010100111100
35;0,0567607511959146;0,787865675908243;0,973876845068326;111111001010001001010100111100
36;0,0275307644302703;0,726415841039848;0,973876845068326;111111001010001001010100111100
37;0,025130870564088;0,817115587255596;0,988629062623334;111111101000101001010100111100
38;0,0567673404272608;0,797610111362334;0,974297304077122;111111001011000001001010100111
39;0,00531079096079804;0,608727427151597;0,974328372173553;111111001011000101010010101001
40;0,107131319054412;0,636637546501327;0,974328372173553;111111001011000101010010101001
41;0,109374105864507;0,646546649548954;0,986874661015135;111111100101000001111100111111
42;0,131102456316473;0,752653895297491;0,993467216990062;111111110010100110010101001111
43;0,0263846814341774;0,584466498086052;0,99405712709123;111111110011110011111001010001
44;0,0618275458034608;0,703023311365763;0,978539660113377;111111010011110011111001010001
45;0,0787984397082444;0,599131332805239;0,978569833948979;111111010011110111111001001001
46;0,102513727204764;0,658695912453409;0,978569833948979;111111010011110111111001001001
47;0,0154571233527043;0,735944353333804;0,978569833948979;111111010011110111111001001001
48;0,237049322356458;0,654223475646545;0,978569833948979;111111010011110111111001001001
49;0,1127838510273;0,708196359370004;0,978569833948979;111111010011110111111001001001
50;0,0243614877440954;0,641916530540289;0,978569833948979;111111010011110111111001001001
51;0,0223938369996321;0,767048978024088;0,97856987448571;111111010011110111111001011111
52;0,226876127013779;0,895238141985455;0,998653816792716;111111111101001111011111100101
53;0,234190654858194;0,814434880034415;0,988192608916667;111111100111101111110010010011
54;0,24411383445686;0,73742692710856;0,988193460660214;111111100111101111111001011111
55;0,249957798432953;0,803201522921354;0,994620425101458;111111110100111101111011111111
56;0,557748139888161;0,896704539572984;0,999915832562032;111111111111110100111101111011
57;0,083554365908855;0,867002871735796;0,999915832562032;111111111111110100111101111011
58;0,0243378273329143;0,77650706977765;0,999915838149732;111111111111110100111101111110
59;0,234618821676685;0,815817408759419;0,999915838149732;111111111111110100111101111110
60;0,228918333332177;0,818991212363416;0,999915838149732;111111111111110100111101111110
61;0,878748439708298;0,977625582844067;0,999915838149732;111111111111110100111101111110
62;0,0964298842677814;0,81862802993168;0,999694607256984;111111111111010111111101111110
63;0,0964295881219823;0,808185892365886;0,999999959021807;111111111111111111111111101001
64;0,24318821734059;0,922048273249846;0,999999959021807;111111111111111111111111101001
65;0,56249141102675;0,942474879863922;0,999999959021807;111111111111111111111111101001
66;0,234619140159793;0,884473812995798;0,999999836087233;111111111111111111111110100111
67;0,0624999987194315;0,807474270076884;0,999999990686774;111111111111111111111111111010
68;0,316406245350663;0,874706827714757;0,999999990686774;111111111111111111111111111010
69;0,99902367591767;0,999870277715008;0,99999999627471;111111111111111111111111111101
70;0,998777763219322;0,999748074711391;0,99999999627471;111111111111111111111111111101
71;0,968994140596351;0,996899195012657;0,99999999627471;111111111111111111111111111101
72;0,249999999534339;0,849804779048827;1;111111111111111111111111111111
73;0,562499999650754;0,956030309537693;1;111111111111111111111111111111
74;0,99902367591767;0,999877179415375;1;111111111111111111111111111111
75;0,938476562443611;0,993847542250501;1;111111111111111111111111111111
76;0,999998927116681;0,999999892711668;1;111111111111111111111111111111
77;1;1;1;111111111111111111111111111111
78;1;1;1;111111111111111111111111111111
79;1;1;1;111111111111111111111111111111
80;1;1;1;111111111111111111111111111111
81;1;1;1;111111111111111111111111111111
82;1;1;1;111111111111111111111111111111
83;1;1;1;111111111111111111111111111111
84;1;1;1;111111111111111111111111111111
85;1;1;1;111111111111111111111111111111
86;1;1;1;111111111111111111111111111111
87;1;1;1;111111111111111111111111111111
88;0,999998092652275;0,999999809265228;1;111111111111111111111111111111
89;0,996097564693635;0,999609756469364;1;111111111111111111111111111111
90;1;1;1;111111111111111111111111111111
91;1;1;1;111111111111111111111111111111
92;1;1;1;111111111111111111111111111111
93;0,999999998137355;0,999999999813735;1;111111111111111111111111111111
94;0,249999999534339;0,924999999953434;1;111111111111111111111111111111
95;1;1;1;111111111111111111111111111111
96;0,984436035141812;0,998442840576182;1;111111111111111111111111111111
97;1;1;1;111111111111111111111111111111
98;1;1;1;111111111111111111111111111111
99;1;1;1;111111111111111111111111111111
100;1;1;1;111111111111111111111111111111
101;1;1;1;111111111111111111111111111111
102;0,878906249890861;0,987890619028622;1;111111111111111111111111111111
103;1;1;1;111111111111111111111111111111
104;0,999999940395356;0,999999988079071;1;111111111111111111111111111111
105;0,938476562443611;0,993847656244361;1;111111111111111111111111111111
106;1;1;1;111111111111111111111111111111
107;1;1;1;111111111111111111111111111111
108;1;1;1;111111111111111111111111111111
109;0,998047828672499;0,999804401397887;1;111111111111111111111111111111
110;0,999999970197678;0,999999997019768;1;111111111111111111111111111111
111;1;1;1;111111111111111111111111111111
112;1;1;1;111111111111111111111111111111
113;1;1;1;111111111111111111111111111111
114;0,249999999534339;0,924999999953434;1;111111111111111111111111111111
115;1;1;1;111111111111111111111111111111
116;1;1;1;111111111111111111111111111111
117;0,999999992549419;0,999999999254942;1;111111111111111111111111111111
118;1;1;1;111111111111111111111111111111
119;0,99999999627471;0,999999999627471;1;111111111111111111111111111111
120;1;1;1;111111111111111111111111111111
121;0,999969482654677;0,999996948265468;1;111111111111111111111111111111
122;1;1;1;111111111111111111111111111111
123;1;1;1;111111111111111111111111111111
124;1;1;1;111111111111111111111111111111
125;1;1;1;111111111111111111111111111111
126;0,878906249890861;0,987889099115999;1;111111111111111111111111111111
127;0,999999998137355;0,999999999813735;1;111111111111111111111111111111
128;0,99999904632591;0,999999904632591;1;111111111111111111111111111111
129;1;1;1;111111111111111111111111111111
130;0,765624999796273;0,976562499979627;1;111111111111111111111111111111
131;1;1;1;111111111111111111111111111111
132;1;1;1;111111111111111111111111111111
133;0,999999880790714;0,999999988079071;1;111111111111111111111111111111
134;1;1;1;111111111111111111111111111111
135;1;1;1;111111111111111111111111111111
136;0,999984741269131;0,999998092657323;1;111111111111111111111111111111
137;0,999992370620014;0,999999141694592;1;111111111111111111111111111111
138;0,562499999650754;0,956249904597666;1;111111111111111111111111111111
139;0,999999992549419;0,999999999254942;1;111111111111111111111111111111
140;1;1;1;111111111111111111111111111111
141;1;1;1;111111111111111111111111111111
142;1;1;1;111111111111111111111111111111
143;1;1;1;111111111111111111111111111111
144;0,562499999650754;0,956249999965075;1;111111111111111111111111111111
145;0,992202758781815;0,99834291934813;1;111111111111111111111111111111
146;0,765624999796273;0,976562499979627;1;111111111111111111111111111111
147;0,999992370620014;0,999999237062001;1;111111111111111111111111111111
148;0,99951177835419;0,999951177835419;1;111111111111111111111111111111
149;1;1;1;111111111111111111111111111111
150;1;1;1;111111111111111111111111111111
151;1;1;1;111111111111111111111111111111
152;0,765624999796273;0,976562499979627;1;111111111111111111111111111111
153;1;1;1;111111111111111111111111111111
154;0,878906249890861;0,987889093155535;1;111111111111111111111111111111
155;0,968994140596351;0,996899414059635;1;111111111111111111111111111111
156;0,984436035141812;0,998443603514181;1;111111111111111111111111111111
157;0,878906249890861;0,987889099115999;1;111111111111111111111111111111
158;1;1;1;111111111111111111111111111111
159;0,992202758781815;0,999220275878182;1;111111111111111111111111111111
